time,altitude_cm,pressure_pa,temperature_c
2021-02-22 08:29:35,5093.0,100695.0,25.02
2021-02-22 08:29:35,9357.0,100116.0,24.68
2021-02-22 08:29:36,31684.0,97448.0,24.25
2021-02-22 08:29:37,77167.0,92162.0,23.4
2021-02-22 08:29:38,139146.0,85150.0,21.17
2021-02-22 08:29:39,180909.0,80037.0,20.35
2021-02-22 08:29:40,68085.0,97137.0,23.43
2021-02-22 08:29:41,6830.0,100529.0,24.16
2021-02-22 08:29:42,6243.0,100573.0,23.84
2021-02-22 08:29:42,6452.0,100561.0,23.45
2021-02-22 08:29:43,6964.0,100477.0,22.97
2021-02-22 08:29:44,7241.0,100472.0,22.69
2021-02-22 08:29:45,7384.0,100427.0,22.33
2021-02-22 08:29:46,7905.0,100390.0,22.06
2021-02-22 08:29:47,8265.0,100323.0,21.98
2021-02-22 08:29:48,8694.0,100293.0,21.76
2021-02-22 08:29:48,8954.0,100242.0,21.29
2021-02-22 08:29:49,9273.0,100220.0,21.1
2021-02-22 08:29:50,9575.0,100183.0,21.05
2021-02-22 08:29:51,9793.0,100157.0,20.99
2021-02-22 08:29:52,10716.0,100032.0,20.84
2021-02-22 08:29:53,11144.0,99997.0,20.76
2021-02-22 08:29:54,12110.0,99854.0,20.71
2021-02-22 08:29:55,13694.0,99669.0,20.72
2021-02-22 08:29:55,15396.0,99472.0,20.76
2021-02-22 08:29:56,17757.0,99177.0,20.79
2021-02-22 08:29:57,21320.0,98759.0,20.73
2021-02-22 08:29:58,27763.0,97937.0,20.61
2021-02-22 08:29:59,25782.0,98295.0,20.71
2021-02-22 08:30:00,21227.0,98812.0,20.84
2021-02-22 08:30:01,19120.0,99072.0,20.89
2021-02-22 08:30:02,17918.0,99209.0,20.84
2021-02-22 08:30:02,17275.0,99279.0,20.85
2021-02-22 08:30:03,16581.0,99361.0,20.9
2021-02-22 08:30:04,16310.0,99382.0,20.85
2021-02-22 08:30:05,16479.0,99365.0,20.76
2021-02-22 08:30:06,16936.0,99307.0,20.72
2021-02-22 08:30:07,17656.0,99214.0,20.71
2021-02-22 08:30:08,18426.0,99125.0,20.49
2021-02-22 08:30:08,18747.0,99092.0,20.29
2021-02-22 08:30:09,18646.0,99118.0,20.08
2021-02-22 08:30:10,18324.0,99145.0,19.79
2021-02-22 08:30:11,18654.0,99104.0,19.59
2021-02-22 08:30:12,19001.0,99059.0,19.47
2021-02-22 08:30:13,19822.0,98957.0,19.33
2021-02-22 08:30:14,20499.0,98882.0,19.2
2021-02-22 08:30:15,20973.0,98822.0,19.01
2021-02-22 08:30:15,20796.0,98865.0,18.79
2021-02-22 08:30:16,20813.0,98843.0,18.47
2021-02-22 08:30:17,22659.0,98605.0,18.24
2021-02-22 08:30:18,25953.0,98194.0,18.05
2021-02-22 08:30:19,36745.0,96546.0,17.68
2021-02-22 08:30:20,50411.0,95634.0,17.57
2021-02-22 08:30:21,44139.0,95716.0,17.53
2021-02-22 08:30:22,44860.0,96763.0,17.84
2021-02-22 08:30:22,49623.0,94289.0,17.29
2021-02-22 08:30:23,100991.0,89546.0,16.53
2021-02-22 08:30:24,120411.0,87648.0,15.75
2021-02-22 08:30:25,124004.0,87166.0,15.79
2021-02-22 08:30:26,120859.0,87612.0,16.13
2021-02-22 08:30:27,130117.0,86478.0,16.43
2021-02-22 08:30:28,151080.0,84243.0,15.84
2021-02-22 08:30:29,164230.0,83017.0,14.69
2021-02-22 08:30:29,200638.0,78202.0,14.42
2021-02-22 08:30:30,254788.0,74451.0,14.41
2021-02-22 08:30:31,195548.0,81614.0,15.56
2021-02-22 08:30:32,26346.0,98471.0,18.07
2021-02-22 08:30:33,28872.0,97913.0,18.56
2021-02-22 08:30:34,28463.0,97954.0,18.47
2021-02-22 08:30:35,28232.0,97982.0,18.44
2021-02-22 08:30:35,27814.0,98037.0,18.4
2021-02-22 08:30:36,27472.0,98066.0,18.32
2021-02-22 08:30:37,27498.0,98068.0,18.18
2021-02-22 08:30:38,27635.0,98057.0,17.98
2021-02-22 08:30:39,27780.0,98029.0,17.71
2021-02-22 08:30:40,28138.0,97990.0,17.53
2021-02-22 08:30:41,28693.0,97921.0,17.46
2021-02-22 08:30:42,29504.0,97826.0,17.41
2021-02-22 08:30:42,30084.0,97757.0,17.4
2021-02-22 08:30:43,30453.0,97724.0,17.41
2021-02-22 08:30:44,30367.0,97731.0,17.36
2021-02-22 08:30:45,30565.0,97704.0,17.2
2021-02-22 08:30:46,30745.0,97693.0,17.06
2021-02-22 08:30:47,30900.0,97663.0,17.01
2021-02-22 08:30:48,31727.0,97561.0,16.95
2021-02-22 08:30:49,32725.0,97441.0,17.04
2021-02-22 08:30:49,33982.0,97292.0,17.16
2021-02-22 08:30:50,35738.0,97074.0,17.09
2021-02-22 08:30:51,74181.0,90829.0,15.64
2021-02-22 08:30:52,183673.0,80406.0,13.05
2021-02-22 08:30:53,123928.0,89223.0,14.32
2021-02-22 08:30:54,34937.0,97222.0,17.12
2021-02-22 08:30:55,33569.0,97373.0,17.0
2021-02-22 08:30:55,32863.0,97443.0,16.86
2021-02-22 08:30:56,33164.0,97403.0,16.76
2021-02-22 08:30:57,33448.0,97372.0,16.61
2021-02-22 08:30:58,33328.0,97395.0,16.5
2021-02-22 08:30:59,33810.0,97317.0,16.44
2021-02-22 08:31:00,35454.0,97116.0,16.41
2021-02-22 08:31:01,38578.0,96689.0,16.38
2021-02-22 08:31:02,108644.0,87638.0,14.82
2021-02-22 08:31:02,167638.0,82629.0,13.64
2021-02-22 08:31:03,213351.0,77055.0,12.64
2021-02-22 08:31:04,183094.0,81929.0,13.0
2021-02-22 08:31:05,88010.0,92593.0,14.35
2021-02-22 08:31:06,32234.0,97555.0,16.39
2021-02-22 08:31:07,37029.0,96969.0,17.01
2021-02-22 08:31:08,36314.0,97047.0,16.9
2021-02-22 08:31:09,35918.0,97086.0,16.84
2021-02-22 08:31:09,35806.0,97101.0,16.8
2021-02-22 08:31:10,35824.0,97100.0,16.72
2021-02-22 08:31:11,35970.0,97079.0,16.64
2021-02-22 08:31:12,36159.0,97042.0,16.6
2021-02-22 08:31:13,36788.0,96984.0,16.53
2021-02-22 08:31:14,36943.0,96969.0,16.47
2021-02-22 08:31:15,36968.0,96970.0,16.36
2021-02-22 08:31:15,36805.0,96984.0,16.24
2021-02-22 08:31:16,37253.0,96919.0,16.16
2021-02-22 08:31:17,39381.0,96654.0,16.11
2021-02-22 08:31:18,45476.0,95658.0,15.79
2021-02-22 08:31:19,142936.0,84410.0,13.4
2021-02-22 08:31:20,251048.0,73477.0,11.52
2021-02-22 08:31:21,57076.0,96414.0,15.72
2021-02-22 08:31:22,40518.0,96569.0,16.06
2021-02-22 08:31:22,39511.0,96681.0,15.85
2021-02-22 08:31:23,39008.0,96727.0,15.76
2021-02-22 08:31:24,39026.0,96724.0,15.71
2021-02-22 08:31:25,39668.0,96642.0,15.69
2021-02-22 08:31:26,40406.0,96559.0,15.76
2021-02-22 08:31:27,40701.0,96531.0,15.76
2021-02-22 08:31:28,40918.0,96500.0,15.62
2021-02-22 08:31:29,41291.0,96465.0,15.52
2021-02-22 08:31:29,41717.0,96405.0,15.45
2021-02-22 08:31:30,43045.0,96253.0,15.3
2021-02-22 08:31:31,44504.0,96076.0,15.33
2021-02-22 08:31:32,49991.0,95234.0,15.31
2021-02-22 08:31:33,96082.0,89991.0,14.55
2021-02-22 08:31:34,135637.0,85600.0,13.64
2021-02-22 08:31:35,171639.0,82322.0,13.22
2021-02-22 08:31:36,186942.0,80457.0,13.03
2021-02-22 08:31:36,207993.0,79120.0,11.88
2021-02-22 08:31:37,187571.0,80879.0,12.14
2021-02-22 08:31:38,176724.0,81994.0,12.23
2021-02-22 08:31:39,203309.0,78894.0,11.95
2021-02-22 08:31:40,209615.0,78815.0,12.93
2021-02-22 08:31:41,183803.0,81251.0,13.45
2021-02-22 08:31:42,178703.0,81648.0,13.39
2021-02-22 08:31:42,176269.0,81753.0,13.43
2021-02-22 08:31:43,186032.0,80819.0,13.07
2021-02-22 08:31:44,189850.0,80380.0,13.06
2021-02-22 08:31:45,206503.0,79011.0,13.09
2021-02-22 08:31:46,197800.0,79679.0,13.25
2021-02-22 08:31:47,191560.0,80329.0,13.58
2021-02-22 08:31:48,182964.0,81329.0,13.86
2021-02-22 08:31:49,182874.0,80966.0,13.57
2021-02-22 08:31:49,184243.0,81051.0,13.2
2021-02-22 08:31:50,192276.0,80365.0,12.77
2021-02-22 08:31:51,203941.0,77983.0,12.88
2021-02-22 08:31:52,277923.0,71105.0,12.03
2021-02-22 08:31:53,263640.0,75765.0,12.77
2021-02-22 08:31:54,95633.0,90770.0,14.54
2021-02-22 08:31:55,43983.0,96265.0,16.31
2021-02-22 08:31:56,51655.0,95284.0,16.84
2021-02-22 08:31:56,51427.0,95299.0,16.7
2021-02-22 08:31:57,51462.0,95299.0,16.46
2021-02-22 08:31:58,51856.0,95238.0,16.25
2021-02-22 08:31:59,52198.0,95210.0,16.08
2021-02-22 08:32:00,52767.0,95136.0,15.89
2021-02-22 08:32:01,53170.0,95107.0,15.78
2021-02-22 08:32:02,53599.0,95046.0,15.62
2021-02-22 08:32:02,54010.0,95008.0,15.44
2021-02-22 08:32:03,54299.0,94961.0,15.3
2021-02-22 08:32:04,54614.0,94940.0,15.13
2021-02-22 08:32:05,54982.0,94882.0,14.96
2021-02-22 08:32:06,55473.0,94847.0,14.8
2021-02-22 08:32:07,55464.0,94830.0,14.66
2021-02-22 08:32:08,55718.0,94814.0,14.58
2021-02-22 08:32:09,55692.0,94809.0,14.46
2021-02-22 08:32:09,56147.0,94754.0,14.42
2021-02-22 08:32:10,56558.0,94717.0,14.46
2021-02-22 08:32:11,57050.0,94645.0,14.43
2021-02-22 08:32:12,57271.0,94641.0,14.37
2021-02-22 08:32:13,57253.0,94628.0,14.27
2021-02-22 08:32:14,57633.0,94584.0,14.19
2021-02-22 08:32:15,59214.0,94389.0,14.22
2021-02-22 08:32:16,61670.0,94089.0,14.25
2021-02-22 08:32:16,98683.0,88939.0,13.41
2021-02-22 08:32:17,187631.0,80059.0,11.37
2021-02-22 08:32:18,266215.0,73903.0,10.55
2021-02-22 08:32:19,54352.0,94137.0,14.81
2021-02-22 08:32:20,61220.0,94187.0,14.58
2021-02-22 08:32:21,60734.0,94257.0,14.38
2021-02-22 08:32:22,60107.0,94313.0,14.21
2021-02-22 08:32:23,60398.0,94280.0,14.13
2021-02-22 08:32:23,60911.0,94213.0,14.08
2021-02-22 08:32:24,61379.0,94157.0,14.02
2021-02-22 08:32:25,63623.0,93883.0,13.88
2021-02-22 08:32:26,68370.0,93195.0,13.66
2021-02-22 08:32:27,152950.0,83210.0,11.94
2021-02-22 08:32:28,201880.0,79150.0,11.11
2021-02-22 08:32:29,263855.0,71404.0,9.54
2021-02-22 08:32:29,280095.0,73470.0,9.59
2021-02-22 08:32:30,275684.0,71241.0,9.75
2021-02-22 08:32:31,199366.0,82144.0,10.33
2021-02-22 08:32:32,106278.0,90493.0,12.31
2021-02-22 08:32:33,64286.0,93602.0,13.98
2021-02-22 08:32:34,65893.0,93664.0,13.85
2021-02-22 08:32:35,65840.0,93665.0,13.72
2021-02-22 08:32:36,65664.0,93683.0,13.64
2021-02-22 08:32:36,65902.0,93657.0,13.59
2021-02-22 08:32:37,66071.0,93631.0,13.46
2021-02-22 08:32:38,66534.0,93582.0,13.38
2021-02-22 08:32:39,66757.0,93558.0,13.34
2021-02-22 08:32:40,67024.0,93523.0,13.29
2021-02-22 08:32:41,67417.0,93479.0,13.2
2021-02-22 08:32:42,68379.0,93367.0,13.06
2021-02-22 08:32:43,69003.0,93306.0,12.98
2021-02-22 08:32:43,68985.0,93316.0,12.9
2021-02-22 08:32:44,68682.0,93344.0,12.82
2021-02-22 08:32:45,69056.0,93301.0,12.73
2021-02-22 08:32:46,69939.0,93186.0,12.65
2021-02-22 08:32:47,70687.0,93113.0,12.59
2021-02-22 08:32:48,71008.0,93079.0,12.43
2021-02-22 08:32:49,71231.0,93055.0,12.29
2021-02-22 08:32:50,71177.0,93070.0,12.16
2021-02-22 08:32:50,71008.0,93080.0,12.1
2021-02-22 08:32:51,71160.0,93065.0,12.05
2021-02-22 08:32:52,71650.0,93002.0,11.99
2021-02-22 08:32:53,72452.0,92920.0,11.94
2021-02-22 08:32:54,73085.0,92839.0,11.87
2021-02-22 08:32:55,73610.0,92793.0,11.84
2021-02-22 08:32:56,73584.0,92796.0,11.79
2021-02-22 08:32:56,73495.0,92804.0,11.74
2021-02-22 08:32:57,73602.0,92792.0,11.78
2021-02-22 08:32:58,74110.0,92724.0,11.81
2021-02-22 08:32:59,74965.0,92631.0,11.75
2021-02-22 08:33:00,75485.0,92581.0,11.71
2021-02-22 08:33:01,75431.0,92591.0,11.65
2021-02-22 08:33:02,75242.0,92609.0,11.67
2021-02-22 08:33:03,75683.0,92543.0,11.77
2021-02-22 08:33:03,77248.0,92365.0,11.76
2021-02-22 08:33:04,79109.0,92159.0,11.81
2021-02-22 08:33:05,86803.0,90783.0,11.56
2021-02-22 08:33:06,182014.0,80387.0,9.54
2021-02-22 08:33:07,249343.0,74576.0,7.69
2021-02-22 08:33:08,178594.0,83999.0,8.92
2021-02-22 08:33:09,123608.0,86137.0,9.02
2021-02-22 08:33:10,128893.0,87447.0,9.58
2021-02-22 08:33:10,77005.0,92553.0,11.69
2021-02-22 08:33:11,80548.0,92020.0,12.19
2021-02-22 08:33:12,80503.0,92025.0,12.09
2021-02-22 08:33:13,80539.0,92022.0,12.06
2021-02-22 08:33:14,80449.0,92030.0,12.01
2021-02-22 08:33:15,80351.0,92042.0,11.96
2021-02-22 08:33:16,80413.0,92029.0,12.0
2021-02-22 08:33:16,80692.0,92002.0,12.02
2021-02-22 08:33:17,81088.0,91955.0,12.02
2021-02-22 08:33:18,81592.0,91896.0,11.97
2021-02-22 08:33:19,81996.0,91852.0,11.89
2021-02-22 08:33:20,82446.0,91803.0,11.97
2021-02-22 08:33:21,82932.0,91746.0,12.09
2021-02-22 08:33:22,84362.0,91578.0,12.22
2021-02-22 08:33:23,86022.0,91389.0,12.33
2021-02-22 08:33:23,87602.0,91209.0,12.32
2021-02-22 08:33:24,94204.0,90412.0,12.19
2021-02-22 08:33:25,110687.0,88312.0,11.84
2021-02-22 08:33:26,136464.0,86023.0,11.66
2021-02-22 08:33:27,121512.0,87733.0,12.03
2021-02-22 08:33:28,99315.0,90129.0,12.56
2021-02-22 08:33:29,91704.0,90802.0,12.81
2021-02-22 08:33:30,89870.0,90997.0,12.93
2021-02-22 08:33:30,88917.0,91101.0,13.01
2021-02-22 08:33:31,88727.0,91119.0,13.04
2021-02-22 08:33:32,88146.0,91180.0,13.06
2021-02-22 08:33:33,88191.0,91164.0,13.1
2021-02-22 08:33:34,88554.0,91133.0,13.15
2021-02-22 08:33:35,88899.0,91087.0,13.17
2021-02-22 08:33:36,89398.0,91034.0,13.17
2021-02-22 08:33:37,89825.0,90987.0,13.14
2021-02-22 08:33:37,90242.0,90942.0,13.11
2021-02-22 08:33:38,90560.0,90907.0,13.08
2021-02-22 08:33:39,91005.0,90857.0,13.06
2021-02-22 08:33:40,91359.0,90824.0,13.05
2021-02-22 08:33:41,91849.0,90757.0,13.02
2021-02-22 08:33:42,92375.0,90713.0,13.04
2021-02-22 08:33:43,92938.0,90639.0,13.06
2021-02-22 08:33:43,93428.0,90593.0,13.07
2021-02-22 08:33:44,93546.0,90584.0,13.05
2021-02-22 08:33:45,93582.0,90580.0,13.01
2021-02-22 08:33:46,93802.0,90549.0,12.9
2021-02-22 08:33:47,94498.0,90463.0,12.83
2021-02-22 08:33:48,95203.0,90396.0,12.73
2021-02-22 08:33:49,96091.0,90292.0,12.67
2021-02-22 08:33:50,96586.0,90252.0,12.62
2021-02-22 08:33:50,97071.0,90185.0,12.57
2021-02-22 08:33:51,104281.0,89299.0,11.89
2021-02-22 08:33:52,102447.0,89530.0,11.46
2021-02-22 08:33:53,95587.0,90469.0,12.19
2021-02-22 08:33:54,94131.0,90486.0,12.41
2021-02-22 08:33:55,94836.0,90468.0,12.67
2021-02-22 08:33:56,95945.0,90249.0,12.71
2021-02-22 08:33:57,96137.0,90375.0,12.79
2021-02-22 08:33:57,100661.0,89830.0,12.98
2021-02-22 08:33:58,101210.0,89727.0,12.79
2021-02-22 08:33:59,92420.0,90560.0,12.15
2021-02-22 08:34:00,112092.0,88346.0,10.7
2021-02-22 08:34:01,257056.0,72078.0,8.7
2021-02-22 08:34:02,286015.0,72541.0,9.91
2021-02-22 08:34:03,220374.0,77895.0,10.68
2021-02-22 08:34:04,148055.0,86027.0,12.83
2021-02-22 08:34:04,106149.0,89229.0,13.34
2021-02-22 08:34:05,105067.0,89334.0,13.46
2021-02-22 08:34:06,104706.0,89365.0,13.49
2021-02-22 08:34:07,104845.0,89347.0,13.51
2021-02-22 08:34:08,105252.0,89297.0,13.51
2021-02-22 08:34:09,105696.0,89252.0,13.52
2021-02-22 08:34:10,106038.0,89220.0,13.55
2021-02-22 08:34:10,106269.0,89195.0,13.57
2021-02-22 08:34:11,106269.0,89189.0,13.54
2021-02-22 08:34:12,106703.0,89147.0,13.55
2021-02-22 08:34:13,107073.0,89101.0,13.55
2021-02-22 08:34:14,106925.0,89128.0,13.65
2021-02-22 08:34:15,107128.0,89102.0,13.62
2021-02-22 08:34:16,107702.0,89037.0,13.57
2021-02-22 08:34:17,107877.0,89021.0,13.59
2021-02-22 08:34:17,107785.0,89037.0,13.56
2021-02-22 08:34:18,107896.0,89014.0,13.5
2021-02-22 08:34:19,108497.0,88948.0,13.4
2021-02-22 08:34:20,109255.0,88863.0,13.33
2021-02-22 08:34:21,109837.0,88805.0,13.29
2021-02-22 08:34:22,110586.0,88723.0,13.23
2021-02-22 08:34:23,127743.0,86413.0,11.93
2021-02-22 08:34:24,179564.0,81308.0,10.32
2021-02-22 08:34:24,188901.0,80550.0,9.85
2021-02-22 08:34:25,193337.0,79778.0,9.69
2021-02-22 08:34:26,279004.0,70894.0,9.28
2021-02-22 08:34:27,368213.0,64075.0,8.96
2021-02-22 08:34:28,337345.0,67862.0,9.7
2021-02-22 08:34:29,270682.0,72935.0,10.15
2021-02-22 08:34:30,276273.0,72153.0,10.99
2021-02-22 08:34:30,278728.0,72335.0,10.63
2021-02-22 08:34:31,257649.0,74006.0,10.95
2021-02-22 08:34:32,252433.0,74532.0,11.7
2021-02-22 08:34:33,251506.0,74593.0,12.19
2021-02-22 08:34:34,237095.0,76036.0,12.12
2021-02-22 08:34:35,224996.0,77138.0,12.33
2021-02-22 08:34:36,220261.0,77553.0,12.75
2021-02-22 08:34:37,219559.0,77604.0,13.23
2021-02-22 08:34:37,194326.0,80605.0,14.0
2021-02-22 08:34:38,143042.0,85658.0,14.95
2021-02-22 08:34:39,121391.0,87655.0,15.29
2021-02-22 08:34:40,117538.0,87996.0,15.43
2021-02-22 08:34:41,116791.0,88070.0,15.44
2021-02-22 08:34:42,116334.0,88118.0,15.4
2021-02-22 08:34:43,115802.0,88174.0,15.38
2021-02-22 08:34:44,115354.0,88221.0,15.42
2021-02-22 08:34:44,115056.0,88253.0,15.48
2021-02-22 08:34:45,114664.0,88295.0,15.46
2021-02-22 08:34:46,114823.0,88270.0,15.3
2021-02-22 08:34:47,115261.0,88224.0,15.14
2021-02-22 08:34:48,115522.0,88200.0,15.09
2021-02-22 08:34:49,115401.0,88213.0,15.06
2021-02-22 08:34:50,115410.0,88212.0,15.01
2021-02-22 08:34:50,115606.0,88184.0,14.94
2021-02-22 08:34:51,115877.0,88159.0,14.84
2021-02-22 08:34:52,116092.0,88140.0,14.77
2021-02-22 08:34:53,116288.0,88114.0,14.68
2021-02-22 08:34:54,116577.0,88080.0,14.52
2021-02-22 08:34:55,117006.0,88034.0,14.41
2021-02-22 08:34:56,117454.0,87989.0,14.27
2021-02-22 08:34:57,117696.0,87964.0,14.13
2021-02-22 08:34:57,117706.0,87965.0,13.98
2021-02-22 08:34:58,117584.0,87981.0,13.82
2021-02-22 08:34:59,117500.0,87988.0,13.67
2021-02-22 08:35:00,117575.0,87979.0,13.59
2021-02-22 08:35:01,117762.0,87956.0,13.58
2021-02-22 08:35:02,118098.0,87918.0,13.52
2021-02-22 08:35:03,118396.0,87889.0,13.47
2021-02-22 08:35:04,118648.0,87862.0,13.45
2021-02-22 08:35:04,118863.0,87838.0,13.43
2021-02-22 08:35:05,119021.0,87822.0,13.4
2021-02-22 08:35:06,119124.0,87812.0,13.35
2021-02-22 08:35:07,119143.0,87812.0,13.28
2021-02-22 08:35:08,119170.0,87807.0,13.14
2021-02-22 08:35:09,119413.0,87778.0,13.08
2021-02-22 08:35:10,119730.0,87745.0,13.06
2021-02-22 08:35:11,120131.0,87702.0,13.06
2021-02-22 08:35:11,120411.0,87670.0,13.1
2021-02-22 08:35:12,120533.0,87660.0,13.13
2021-02-22 08:35:13,120486.0,87668.0,13.06
2021-02-22 08:35:14,120542.0,87660.0,13.0
2021-02-22 08:35:15,120803.0,87628.0,12.92
2021-02-22 08:35:16,121186.0,87589.0,12.87
2021-02-22 08:35:17,121494.0,87554.0,12.82
2021-02-22 08:35:17,121606.0,87549.0,12.8
2021-02-22 08:35:18,121466.0,87564.0,12.73
2021-02-22 08:35:19,121382.0,87572.0,12.64
2021-02-22 08:35:20,121410.0,87567.0,12.6
2021-02-22 08:35:21,121624.0,87540.0,12.56
2021-02-22 08:35:22,121960.0,87505.0,12.55
2021-02-22 08:35:23,122459.0,87450.0,12.54
2021-02-22 08:35:24,122836.0,87410.0,12.53
2021-02-22 08:35:24,122996.0,87401.0,12.52
2021-02-22 08:35:25,122845.0,87416.0,12.47
2021-02-22 08:35:26,122798.0,87419.0,12.43
2021-02-22 08:35:27,122883.0,87406.0,12.38
2021-02-22 08:35:28,123269.0,87362.0,12.36
2021-02-22 08:35:29,123815.0,87310.0,12.34
2021-02-22 08:35:30,124154.0,87270.0,12.34
2021-02-22 08:35:31,124136.0,87279.0,12.36
2021-02-22 08:35:31,123900.0,87305.0,12.37
2021-02-22 08:35:32,123731.0,87321.0,12.32
2021-02-22 08:35:33,123862.0,87303.0,12.3
2021-02-22 08:35:34,124277.0,87256.0,12.29
2021-02-22 08:35:35,124861.0,87192.0,12.29
2021-02-22 08:35:36,125379.0,87140.0,12.35
2021-02-22 08:35:37,125530.0,87130.0,12.37
2021-02-22 08:35:37,125275.0,87160.0,12.3
2021-02-22 08:35:38,125040.0,87181.0,12.24
2021-02-22 08:35:39,125059.0,87175.0,12.23
2021-02-22 08:35:40,125388.0,87137.0,12.24
2021-02-22 08:35:41,126020.0,87070.0,12.27
2021-02-22 08:35:42,126641.0,87009.0,12.31
2021-02-22 08:35:43,126820.0,86996.0,12.37
2021-02-22 08:35:44,126415.0,87039.0,12.36
2021-02-22 08:35:44,126104.0,87065.0,12.36
2021-02-22 08:35:45,126199.0,87051.0,12.35
2021-02-22 08:35:46,126604.0,87007.0,12.37
2021-02-22 08:35:47,126990.0,86970.0,12.43
2021-02-22 08:35:48,127357.0,86933.0,12.47
2021-02-22 08:35:49,127593.0,86912.0,12.51
2021-02-22 08:35:50,127593.0,86910.0,12.58
2021-02-22 08:35:51,127621.0,86909.0,12.64
2021-02-22 08:35:51,127762.0,86892.0,12.69
2021-02-22 08:35:52,128092.0,86852.0,12.75
2021-02-22 08:35:53,128554.0,86804.0,12.81
2021-02-22 08:35:54,128930.0,86766.0,12.87
2021-02-22 08:35:55,129147.0,86739.0,12.91
2021-02-22 08:35:56,129656.0,86686.0,12.91
2021-02-22 08:35:57,130259.0,86618.0,13.03
2021-02-22 08:35:58,131097.0,86530.0,13.23
2021-02-22 08:35:58,131919.0,86443.0,13.39
2021-02-22 08:35:59,132803.0,86348.0,13.54
2021-02-22 08:36:00,133916.0,86227.0,13.68
2021-02-22 08:36:01,136179.0,85964.0,13.77
2021-02-22 08:36:02,143782.0,85043.0,13.76
2021-02-22 08:36:03,171965.0,81915.0,13.39
2021-02-22 08:36:04,202706.0,79074.0,13.11
2021-02-22 08:36:04,206891.0,78901.0,13.29
2021-02-22 08:36:05,189660.0,80673.0,13.75
2021-02-22 08:36:06,180968.0,81412.0,14.0
2021-02-22 08:36:07,179128.0,81607.0,14.12
2021-02-22 08:36:08,185153.0,80835.0,14.14
2021-02-22 08:36:09,193993.0,80146.0,14.18
2021-02-22 08:36:10,195023.0,79915.0,14.24
2021-02-22 08:36:11,201749.0,79202.0,14.21
2021-02-22 08:36:11,214372.0,77908.0,14.0
2021-02-22 08:36:12,230667.0,76381.0,13.66
2021-02-22 08:36:13,251037.0,74373.0,13.34
2021-02-22 08:36:14,272262.0,72427.0,13.31
2021-02-22 08:36:15,291737.0,70670.0,13.05
2021-02-22 08:36:16,307235.0,69401.0,12.68
2021-02-22 08:36:17,311128.0,69081.0,12.77
2021-02-22 08:36:18,311715.0,69088.0,13.01
2021-02-22 08:36:18,316809.0,68553.0,12.93
2021-02-22 08:36:19,320864.0,68258.0,12.74
2021-02-22 08:36:20,325122.0,67883.0,12.21
2021-02-22 08:36:21,321012.0,68290.0,11.86
2021-02-22 08:36:22,331215.0,67203.0,12.07
2021-02-22 08:36:23,321606.0,68579.0,12.6
2021-02-22 08:36:24,275510.0,72831.0,13.32
2021-02-22 08:36:24,217981.0,78573.0,14.23
2021-02-22 08:36:25,138471.0,86070.0,15.96
2021-02-22 08:36:26,136826.0,85938.0,16.63
2021-02-22 08:36:27,136731.0,85946.0,16.49
2021-02-22 08:36:28,136769.0,85939.0,16.37
2021-02-22 08:36:29,136835.0,85933.0,16.3
2021-02-22 08:36:30,136769.0,85945.0,16.23
2021-02-22 08:36:31,136683.0,85955.0,16.14
2021-02-22 08:36:31,136740.0,85943.0,15.99
2021-02-22 08:36:32,137159.0,85896.0,15.84
2021-02-22 08:36:33,137739.0,85832.0,15.71
2021-02-22 08:36:34,138347.0,85771.0,15.59
2021-02-22 08:36:35,138785.0,85724.0,15.41
2021-02-22 08:36:36,139108.0,85691.0,15.19
2021-02-22 08:36:37,139717.0,85626.0,14.94
2021-02-22 08:36:38,140430.0,85542.0,14.69
2021-02-22 08:36:38,132071.0,86345.0,13.96
2021-02-22 08:36:39,141020.0,85195.0,12.92
2021-02-22 08:36:40,189900.0,79814.0,11.5
2021-02-22 08:36:41,287393.0,70740.0,10.46
2021-02-22 08:36:42,347097.0,65842.0,9.76
2021-02-22 08:36:43,330163.0,67982.0,11.09
2021-02-22 08:36:44,293243.0,70886.0,11.82
2021-02-22 08:36:45,258220.0,74406.0,12.67
2021-02-22 08:36:45,195649.0,80630.0,13.77
2021-02-22 08:36:46,148689.0,84812.0,14.38
2021-02-22 08:36:47,145145.0,85084.0,14.38
2021-02-22 08:36:48,143734.0,85228.0,14.35
2021-02-22 08:36:49,143772.0,85208.0,14.25
2021-02-22 08:36:50,143945.0,85185.0,14.24
2021-02-22 08:36:51,143926.0,85193.0,14.22
2021-02-22 08:36:51,144050.0,85175.0,14.14
2021-02-22 08:36:52,144828.0,85083.0,14.01
2021-02-22 08:36:53,146192.0,84948.0,13.9
2021-02-22 08:36:54,195831.0,77020.0,10.84
2021-02-22 08:36:55,395131.0,62232.0,9.57
2021-02-22 08:36:56,286411.0,72049.0,11.65
2021-02-22 08:36:57,185632.0,81911.0,13.87
2021-02-22 08:36:58,149649.0,84620.0,14.18
2021-02-22 08:36:58,148161.0,84762.0,14.15
2021-02-22 08:36:59,147143.0,84873.0,14.2
2021-02-22 08:37:00,146538.0,84917.0,14.2
2021-02-22 08:37:01,147277.0,84835.0,14.02
2021-02-22 08:37:02,147738.0,84797.0,13.98
2021-02-22 08:37:03,147517.0,84823.0,13.96
2021-02-22 08:37:04,147181.0,84853.0,13.85
