time,time_ms,quality_sensor
2021-02-28 18:16:58,4073554,26.0
2021-02-28 18:16:59,4074574,27.0
2021-02-28 18:17:00,4075594,25.0
2021-02-28 18:17:01,4076614,26.0
2021-02-28 18:17:02,4077637,26.0
2021-02-28 18:17:03,4078657,26.0
2021-02-28 18:17:04,4079677,26.0
2021-02-28 18:17:05,4080697,27.0
2021-02-28 18:17:06,4081717,27.0
2021-02-28 18:17:07,4082740,26.0
2021-02-28 18:17:08,4083760,27.0
2021-02-28 18:17:09,4084780,26.0
2021-02-28 18:17:10,4085799,27.0
2021-02-28 18:17:11,4086820,26.0
2021-02-28 18:17:12,4087843,27.0
2021-02-28 18:17:13,4088863,26.0
2021-02-28 18:17:14,4089883,27.0
2021-02-28 18:17:15,4090902,27.0
2021-02-28 18:17:16,4091922,26.0
2021-02-28 18:17:17,4092946,26.0
2021-02-28 18:17:18,4093966,26.0
2021-02-28 18:17:19,4094985,26.0
2021-02-28 18:17:20,4096005,26.0
2021-02-28 18:17:21,4097025,25.0
2021-02-28 18:17:22,4098049,26.0
2021-02-28 18:17:23,4099068,26.0
2021-02-28 18:17:24,4100088,26.0
2021-02-28 18:17:25,4101108,26.0
2021-02-28 18:17:26,4102127,25.0
2021-02-28 18:17:27,4103151,27.0
2021-02-28 18:17:29,4104170,26.0
2021-02-28 18:17:30,4105190,26.0
2021-02-28 18:17:31,4106209,26.0
2021-02-28 18:17:32,4107228,25.0
2021-02-28 18:17:33,4108251,26.0
2021-02-28 18:17:34,4109271,27.0
2021-02-28 18:17:35,4110290,27.0
2021-02-28 18:17:36,4111309,27.0
2021-02-28 18:17:37,4112329,28.0
2021-02-28 18:17:38,4113352,27.0
2021-02-28 18:17:39,4114371,27.0
2021-02-28 18:17:40,4115391,27.0
2021-02-28 18:17:41,4116410,27.0
2021-02-28 18:17:42,4117429,28.0
2021-02-28 18:17:43,4118452,26.0
2021-02-28 18:17:44,4119472,27.0
2021-02-28 18:17:45,4120491,26.0
2021-02-28 18:17:46,4121511,27.0
2021-02-28 18:17:47,4122534,27.0
2021-02-28 18:17:48,4123553,27.0
2021-02-28 18:17:49,4124572,26.0
2021-02-28 18:17:50,4125592,26.0
2021-02-28 18:17:51,4126612,27.0
2021-02-28 18:17:52,4127634,27.0
2021-02-28 18:17:53,4128654,29.0
2021-02-28 18:17:54,4129673,27.0
2021-02-28 18:17:55,4130693,27.0
2021-02-28 18:17:56,4131712,28.0
2021-02-28 18:17:57,4132735,27.0
2021-02-28 18:17:58,4133755,28.0
2021-02-28 18:17:59,4134774,27.0
2021-02-28 18:18:00,4135793,28.0
2021-02-28 18:18:01,4136813,26.0
2021-02-28 18:18:02,4137836,27.0
2021-02-28 18:18:03,4138855,28.0
2021-02-28 18:18:04,4139875,28.0
2021-02-28 18:18:05,4140894,28.0
2021-02-28 18:18:06,4141913,28.0
2021-02-28 18:18:07,4142946,27.0
2021-02-28 18:18:08,4143965,28.0
2021-02-28 18:18:09,4144985,27.0
2021-02-28 18:18:10,4146004,26.0
2021-02-28 18:18:11,4147024,27.0
2021-02-28 18:18:12,4148047,27.0
2021-02-28 18:18:13,4149067,27.0
2021-02-28 18:18:14,4150087,27.0
2021-02-28 18:18:15,4151106,27.0
2021-02-28 18:18:16,4152126,28.0
2021-02-28 18:18:17,4153150,27.0
2021-02-28 18:18:19,4154169,27.0
2021-02-28 18:18:20,4155189,27.0
2021-02-28 18:18:21,4156209,26.0
2021-02-28 18:18:22,4157228,24.0
2021-02-28 18:18:23,4158252,26.0
2021-02-28 18:18:24,4159272,26.0
2021-02-28 18:18:25,4160291,27.0
2021-02-28 18:18:26,4161311,27.0
2021-02-28 18:18:27,4162331,27.0
2021-02-28 18:18:28,4163354,26.0
2021-02-28 18:18:29,4164374,27.0
2021-02-28 18:18:30,4165394,27.0
2021-02-28 18:18:31,4166413,28.0
2021-02-28 18:18:32,4167436,27.0
2021-02-28 18:18:33,4168456,27.0
2021-02-28 18:18:34,4169476,26.0
2021-02-28 18:18:35,4170496,27.0
2021-02-28 18:18:36,4171515,27.0
2021-02-28 18:18:37,4172539,28.0
2021-02-28 18:18:38,4173558,28.0
2021-02-28 18:18:39,4174578,27.0
2021-02-28 18:18:40,4175598,27.0
2021-02-28 18:18:41,4176618,27.0
2021-02-28 18:18:42,4177641,27.0
2021-02-28 18:18:43,4178660,27.0
2021-02-28 18:18:44,4179680,26.0
2021-02-28 18:18:45,4180700,26.0
2021-02-28 18:18:46,4181719,27.0
2021-02-28 18:18:47,4182743,27.0
2021-02-28 18:18:48,4183762,27.0
2021-02-28 18:18:49,4184782,26.0
2021-02-28 18:18:50,4185802,28.0
2021-02-28 18:18:51,4186821,27.0
2021-02-28 18:18:52,4187845,26.0
2021-02-28 18:18:53,4188864,27.0
2021-02-28 18:18:54,4189884,27.0
2021-02-28 18:18:55,4190904,27.0
2021-02-28 18:18:56,4191924,27.0
2021-02-28 18:18:57,4192947,28.0
2021-02-28 18:18:58,4193967,26.0
2021-02-28 18:18:59,4194987,26.0
2021-02-28 18:19:00,4196007,27.0
2021-02-28 18:19:01,4197027,27.0
2021-02-28 18:19:02,4198050,27.0
2021-02-28 18:19:03,4199070,27.0
2021-02-28 18:19:04,4200090,27.0
2021-02-28 18:19:05,4201109,28.0
2021-02-28 18:19:06,4202129,27.0
2021-02-28 18:19:07,4203153,27.0
2021-02-28 18:19:09,4204173,28.0
2021-02-28 18:19:10,4205192,26.0
2021-02-28 18:19:11,4206212,26.0
2021-02-28 18:19:12,4207236,28.0
2021-02-28 18:19:13,4208256,27.0
2021-02-28 18:19:14,4209275,27.0
2021-02-28 18:19:15,4210295,27.0
2021-02-28 18:19:16,4211315,27.0
2021-02-28 18:19:17,4212338,27.0
2021-02-28 18:19:18,4213358,27.0
2021-02-28 18:19:19,4214378,27.0
2021-02-28 18:19:20,4215398,27.0
2021-02-28 18:19:21,4216418,27.0
2021-02-28 18:19:22,4217441,26.0
2021-02-28 18:19:23,4218461,27.0
2021-02-28 18:19:24,4219481,27.0
2021-02-28 18:19:25,4220500,26.0
2021-02-28 18:19:26,4221520,27.0
2021-02-28 18:19:27,4222543,26.0
2021-02-28 18:19:28,4223562,27.0
2021-02-28 18:19:29,4224582,26.0
2021-02-28 18:19:30,4225601,27.0
2021-02-28 18:19:31,4226621,27.0
2021-02-28 18:19:32,4227643,26.0
2021-02-28 18:19:33,4228663,27.0
2021-02-28 18:19:34,4229682,27.0
2021-02-28 18:19:35,4230702,27.0
2021-02-28 18:19:36,4231721,27.0
2021-02-28 18:19:37,4232744,26.0
2021-02-28 18:19:38,4233764,26.0
2021-02-28 18:19:39,4234783,26.0
2021-02-28 18:19:40,4235802,26.0
2021-02-28 18:19:41,4236822,26.0
2021-02-28 18:19:42,4237845,25.0
2021-02-28 18:19:43,4238864,26.0
2021-02-28 18:19:44,4239884,27.0
2021-02-28 18:19:45,4240903,26.0
2021-02-28 18:19:46,4241923,27.0
2021-02-28 18:19:47,4242946,27.0
2021-02-28 18:19:48,4243965,26.0
2021-02-28 18:19:49,4244985,26.0
2021-02-28 18:19:50,4246004,26.0
2021-02-28 18:19:51,4247027,26.0
2021-02-28 18:19:52,4248047,25.0
2021-02-28 18:19:53,4249066,24.0
2021-02-28 18:19:54,4250085,26.0
2021-02-28 18:19:55,4251105,26.0
2021-02-28 18:19:56,4252128,26.0
2021-02-28 18:19:57,4253147,25.0
2021-02-28 18:19:59,4254167,25.0
2021-02-28 18:20:00,4255186,25.0
2021-02-28 18:20:01,4256206,26.0
2021-02-28 18:20:02,4257228,25.0
2021-02-28 18:20:03,4258248,26.0
2021-02-28 18:20:04,4259267,25.0
2021-02-28 18:20:05,4260287,26.0
2021-02-28 18:20:06,4261306,25.0
2021-02-28 18:20:07,4262329,26.0
2021-02-28 18:20:08,4263348,26.0
2021-02-28 18:20:09,4264368,25.0
2021-02-28 18:20:10,4265387,26.0
2021-02-28 18:20:11,4266407,25.0
2021-02-28 18:20:12,4267430,25.0
2021-02-28 18:20:13,4268449,25.0
2021-02-28 18:20:14,4269469,26.0
2021-02-28 18:20:15,4270488,26.0
2021-02-28 18:20:16,4271508,26.0
2021-02-28 18:20:17,4272531,25.0
2021-02-28 18:20:18,4273550,25.0
2021-02-28 18:20:19,4274570,26.0
2021-02-28 18:20:20,4275590,26.0
2021-02-28 18:20:21,4276609,26.0
2021-02-28 18:20:22,4277632,26.0
2021-02-28 18:20:23,4278652,26.0
2021-02-28 18:20:24,4279671,25.0
2021-02-28 18:20:25,4280691,25.0
2021-02-28 18:20:26,4281711,26.0
2021-02-28 18:20:27,4282734,25.0
2021-02-28 18:20:28,4283753,25.0
2021-02-28 18:20:29,4284773,24.0
2021-02-28 18:20:30,4285792,25.0
2021-02-28 18:20:31,4286812,25.0
2021-02-28 18:20:32,4287835,26.0
2021-02-28 18:20:33,4288855,26.0
2021-02-28 18:20:34,4289874,25.0
2021-02-28 18:20:35,4290894,25.0
2021-02-28 18:20:36,4291917,25.0
2021-02-28 18:20:37,4292936,25.0
2021-02-28 18:20:38,4293956,25.0
2021-02-28 18:20:39,4294975,25.0
2021-02-28 18:20:40,4295995,26.0
2021-02-28 18:20:41,4297018,25.0
2021-02-28 18:20:42,4298038,25.0
2021-02-28 18:20:43,4299057,26.0
2021-02-28 18:20:44,4300076,26.0
2021-02-28 18:20:45,4301096,26.0
2021-02-28 18:20:46,4302119,25.0
2021-02-28 18:20:47,4303145,25.0
2021-02-28 18:20:48,4304165,25.0
2021-02-28 18:20:50,4305184,27.0
2021-02-28 18:20:51,4306204,25.0
2021-02-28 18:20:52,4307227,25.0
2021-02-28 18:20:53,4308247,26.0
2021-02-28 18:20:54,4309266,25.0
2021-02-28 18:20:55,4310286,25.0
2021-02-28 18:20:56,4311305,24.0
2021-02-28 18:20:57,4312329,25.0
2021-02-28 18:20:58,4313348,25.0
2021-02-28 18:20:59,4314368,25.0
2021-02-28 18:21:00,4315388,25.0
2021-02-28 18:21:01,4316407,24.0
2021-02-28 18:21:02,4317431,26.0
2021-02-28 18:21:03,4318450,25.0
2021-02-28 18:21:04,4319470,25.0
2021-02-28 18:21:05,4320490,25.0
2021-02-28 18:21:06,4321509,25.0
2021-02-28 18:21:07,4322533,26.0
2021-02-28 18:21:08,4323552,26.0
2021-02-28 18:21:09,4324572,25.0
2021-02-28 18:21:10,4325592,26.0
2021-02-28 18:21:11,4326611,25.0
2021-02-28 18:21:12,4327635,26.0
2021-02-28 18:21:13,4328654,25.0
2021-02-28 18:21:14,4329674,23.0
2021-02-28 18:21:15,4330694,25.0
2021-02-28 18:21:16,4331713,24.0
2021-02-28 18:21:17,4332737,25.0
2021-02-28 18:21:18,4333756,26.0
2021-02-28 18:21:19,4334776,25.0
2021-02-28 18:21:20,4335795,25.0
2021-02-28 18:21:21,4336819,25.0
2021-02-28 18:21:22,4337838,25.0
2021-02-28 18:21:23,4338858,25.0
2021-02-28 18:21:24,4339877,23.0
2021-02-28 18:21:25,4340897,26.0
2021-02-28 18:21:26,4341920,26.0
2021-02-28 18:21:27,4342940,26.0
2021-02-28 18:21:28,4343959,25.0
2021-02-28 18:21:29,4344979,26.0
2021-02-28 18:21:30,4345999,26.0
2021-02-28 18:21:31,4347022,26.0
2021-02-28 18:21:32,4348042,26.0
2021-02-28 18:21:33,4349062,25.0
2021-02-28 18:21:34,4350081,25.0
2021-02-28 18:21:35,4351101,26.0
2021-02-28 18:21:36,4352124,25.0
2021-02-28 18:21:37,4353144,25.0
2021-02-28 18:21:38,4354164,26.0
2021-02-28 18:21:40,4355184,25.0
2021-02-28 18:21:41,4356203,25.0
2021-02-28 18:21:42,4357227,26.0
2021-02-28 18:21:43,4358247,27.0
2021-02-28 18:21:44,4359266,28.0
2021-02-28 18:21:45,4360286,26.0
2021-02-28 18:21:46,4361306,26.0
2021-02-28 18:21:47,4362329,26.0
2021-02-28 18:21:48,4363349,26.0
2021-02-28 18:21:49,4364369,26.0
2021-02-28 18:21:50,4365388,26.0
2021-02-28 18:21:51,4366408,26.0
2021-02-28 18:21:52,4367431,25.0
2021-02-28 18:21:53,4368451,26.0
2021-02-28 18:21:54,4369471,24.0
2021-02-28 18:21:55,4370491,25.0
2021-02-28 18:21:56,4371511,26.0
2021-02-28 18:21:57,4372534,26.0
2021-02-28 18:21:58,4373554,26.0
2021-02-28 18:21:59,4374573,25.0
2021-02-28 18:22:00,4375593,25.0
2021-02-28 18:22:01,4376617,26.0
2021-02-28 18:22:02,4377636,25.0
2021-02-28 18:22:03,4378656,25.0
2021-02-28 18:22:04,4379675,25.0
2021-02-28 18:22:05,4380695,26.0
2021-02-28 18:22:06,4381718,26.0
2021-02-28 18:22:07,4382738,24.0
2021-02-28 18:22:08,4383758,26.0
2021-02-28 18:22:09,4384777,26.0
2021-02-28 18:22:10,4385797,24.0
2021-02-28 18:22:11,4386821,26.0
2021-02-28 18:22:12,4387840,25.0
2021-02-28 18:22:13,4388860,24.0
2021-02-28 18:22:14,4389880,26.0
2021-02-28 18:22:15,4390900,25.0
2021-02-28 18:22:16,4391923,25.0
2021-02-28 18:22:17,4392943,26.0
2021-02-28 18:22:18,4393963,25.0
2021-02-28 18:22:19,4394983,25.0
2021-02-28 18:22:20,4396003,25.0
2021-02-28 18:22:21,4397026,26.0
2021-02-28 18:22:22,4398046,25.0
2021-02-28 18:22:23,4399066,23.0
2021-02-28 18:22:24,4400086,26.0
2021-02-28 18:22:25,4401105,22.0
2021-02-28 18:22:26,4402129,26.0
2021-02-28 18:22:27,4403149,25.0
2021-02-28 18:22:29,4404169,25.0
2021-02-28 18:22:30,4405189,27.0
2021-02-28 18:22:31,4406208,25.0
2021-02-28 18:22:32,4407232,26.0
2021-02-28 18:22:33,4408252,24.0
2021-02-28 18:22:34,4409272,25.0
2021-02-28 18:22:35,4410291,24.0
2021-02-28 18:22:36,4411311,25.0
2021-02-28 18:22:37,4412335,26.0
2021-02-28 18:22:38,4413354,25.0
2021-02-28 18:22:39,4414375,25.0
2021-02-28 18:22:40,4415394,26.0
2021-02-28 18:22:41,4416414,25.0
2021-02-28 18:22:42,4417437,25.0
2021-02-28 18:22:43,4418457,24.0
2021-02-28 18:22:44,4419477,25.0
2021-02-28 18:22:45,4420497,24.0
2021-02-28 18:22:46,4421520,24.0
2021-02-28 18:22:47,4422540,24.0
2021-02-28 18:22:48,4423559,25.0
2021-02-28 18:22:49,4424579,25.0
2021-02-28 18:22:50,4425598,26.0
2021-02-28 18:22:51,4426621,24.0
2021-02-28 18:22:52,4427640,25.0
2021-02-28 18:22:53,4428660,25.0
2021-02-28 18:22:54,4429679,24.0
2021-02-28 18:22:55,4430698,24.0
2021-02-28 18:22:56,4431722,25.0
2021-02-28 18:22:57,4432741,26.0
2021-02-28 18:22:58,4433760,25.0
2021-02-28 18:22:59,4434780,26.0
2021-02-28 18:23:00,4435799,24.0
2021-02-28 18:23:01,4436822,25.0
2021-02-28 18:23:02,4437842,26.0
2021-02-28 18:23:03,4438861,27.0
2021-02-28 18:23:04,4439881,27.0
2021-02-28 18:23:05,4440900,26.0
2021-02-28 18:23:06,4441923,25.0
2021-02-28 18:23:07,4442943,26.0
2021-02-28 18:23:08,4443962,25.0
2021-02-28 18:23:09,4444981,26.0
2021-02-28 18:23:10,4446001,26.0
2021-02-28 18:23:11,4447023,25.0
2021-02-28 18:23:12,4448043,25.0
2021-02-28 18:23:13,4449063,25.0
2021-02-28 18:23:14,4450082,25.0
2021-02-28 18:23:15,4451101,25.0
2021-02-28 18:23:16,4452124,26.0
2021-02-28 18:23:17,4453144,25.0
2021-02-28 18:23:18,4454163,26.0
2021-02-28 18:23:20,4455183,25.0
2021-02-28 18:23:21,4456202,26.0
2021-02-28 18:23:22,4457225,25.0
2021-02-28 18:23:23,4458244,25.0
2021-02-28 18:23:24,4459264,25.0
2021-02-28 18:23:25,4460283,25.0
2021-02-28 18:23:26,4461302,25.0
2021-02-28 18:23:27,4462335,25.0
2021-02-28 18:23:28,4463355,25.0
2021-02-28 18:23:29,4464374,25.0
2021-02-28 18:23:30,4465394,25.0
2021-02-28 18:23:31,4466417,26.0
2021-02-28 18:23:32,4467436,25.0
2021-02-28 18:23:33,4468456,25.0
2021-02-28 18:23:34,4469476,25.0
2021-02-28 18:23:35,4470496,25.0
2021-02-28 18:23:36,4471519,25.0
2021-02-28 18:23:37,4472539,25.0
2021-02-28 18:23:38,4473558,24.0
2021-02-28 18:23:39,4474578,26.0
2021-02-28 18:23:40,4475598,24.0
2021-02-28 18:23:41,4476621,25.0
2021-02-28 18:23:42,4477641,25.0
2021-02-28 18:23:43,4478660,24.0
2021-02-28 18:23:44,4479680,25.0
2021-02-28 18:23:45,4480700,25.0
2021-02-28 18:23:46,4481723,25.0
2021-02-28 18:23:47,4482743,25.0
2021-02-28 18:23:48,4483763,24.0
2021-02-28 18:23:49,4484782,25.0
2021-02-28 18:23:50,4485802,24.0
2021-02-28 18:23:51,4486826,24.0
2021-02-28 18:23:52,4487845,24.0
2021-02-28 18:23:53,4488865,24.0
2021-02-28 18:23:54,4489885,25.0
2021-02-28 18:23:55,4490904,24.0
2021-02-28 18:23:56,4491928,25.0
2021-02-28 18:23:57,4492948,25.0
2021-02-28 18:23:58,4493967,25.0
2021-02-28 18:23:59,4494987,26.0
2021-02-28 18:24:00,4496007,25.0
2021-02-28 18:24:01,4497030,25.0
2021-02-28 18:24:02,4498050,24.0
2021-02-28 18:24:03,4499069,24.0
2021-02-28 18:24:04,4500089,24.0
2021-02-28 18:24:05,4501108,24.0
2021-02-28 18:24:06,4502132,24.0
2021-02-28 18:24:07,4503151,24.0
2021-02-28 18:24:09,4504171,24.0
2021-02-28 18:24:10,4505191,24.0
2021-02-28 18:24:11,4506210,25.0
2021-02-28 18:24:12,4507234,25.0
2021-02-28 18:24:13,4508254,24.0
2021-02-28 18:24:14,4509274,24.0
2021-02-28 18:24:15,4510293,25.0
2021-02-28 18:24:16,4511317,24.0
2021-02-28 18:24:17,4512336,24.0
2021-02-28 18:24:18,4513356,24.0
2021-02-28 18:24:19,4514376,24.0
2021-02-28 18:24:20,4515396,24.0
2021-02-28 18:24:21,4516419,25.0
2021-02-28 18:24:22,4517439,24.0
2021-02-28 18:24:23,4518459,25.0
2021-02-28 18:24:24,4519479,24.0
2021-02-28 18:24:25,4520499,24.0
2021-02-28 18:24:26,4521522,23.0
2021-02-28 18:24:27,4522542,24.0
2021-02-28 18:24:28,4523562,25.0
2021-02-28 18:24:29,4524582,23.0
2021-02-28 18:24:30,4525601,24.0
2021-02-28 18:24:31,4526625,25.0
2021-02-28 18:24:32,4527645,25.0
2021-02-28 18:24:33,4528664,24.0
2021-02-28 18:24:34,4529684,24.0
2021-02-28 18:24:35,4530704,25.0
2021-02-28 18:24:36,4531728,24.0
2021-02-28 18:24:37,4532747,25.0
2021-02-28 18:24:38,4533767,24.0
2021-02-28 18:24:39,4534787,25.0
2021-02-28 18:24:40,4535807,25.0
2021-02-28 18:24:41,4536830,25.0
2021-02-28 18:24:42,4537850,25.0
2021-02-28 18:24:43,4538869,23.0
2021-02-28 18:24:44,4539889,23.0
2021-02-28 18:24:45,4540909,24.0
2021-02-28 18:24:46,4541932,24.0
2021-02-28 18:24:47,4542951,24.0
2021-02-28 18:24:48,4543971,24.0
2021-02-28 18:24:49,4544990,24.0
2021-02-28 18:24:50,4546009,25.0
2021-02-28 18:24:51,4547033,24.0
2021-02-28 18:24:52,4548052,23.0
2021-02-28 18:24:53,4549071,23.0
2021-02-28 18:24:54,4550091,24.0
2021-02-28 18:24:55,4551114,24.0
2021-02-28 18:24:56,4552133,24.0
2021-02-28 18:24:57,4553153,24.0
2021-02-28 18:24:59,4554172,25.0
2021-02-28 18:25:00,4555192,23.0
2021-02-28 18:25:01,4556214,25.0
2021-02-28 18:25:02,4557234,24.0
2021-02-28 18:25:03,4558254,24.0
2021-02-28 18:25:04,4559273,25.0
2021-02-28 18:25:05,4560292,24.0
2021-02-28 18:25:06,4561315,25.0
2021-02-28 18:25:07,4562335,25.0
2021-02-28 18:25:08,4563354,25.0
2021-02-28 18:25:09,4564374,25.0
2021-02-28 18:25:10,4565393,26.0
2021-02-28 18:25:11,4566416,25.0
2021-02-28 18:25:12,4567435,25.0
2021-02-28 18:25:13,4568455,25.0
2021-02-28 18:25:14,4569475,24.0
2021-02-28 18:25:15,4570494,24.0
2021-02-28 18:25:16,4571517,23.0
2021-02-28 18:25:17,4572536,25.0
2021-02-28 18:25:18,4573556,24.0
2021-02-28 18:25:19,4574575,24.0
2021-02-28 18:25:20,4575595,24.0
2021-02-28 18:25:21,4576618,24.0
2021-02-28 18:25:22,4577637,25.0
2021-02-28 18:25:23,4578656,24.0
2021-02-28 18:25:24,4579676,24.0
2021-02-28 18:25:25,4580695,24.0
2021-02-28 18:25:26,4581718,24.0
2021-02-28 18:25:27,4582737,24.0
2021-02-28 18:25:28,4583757,24.0
2021-02-28 18:25:29,4584776,23.0
2021-02-28 18:25:30,4585796,22.0
2021-02-28 18:25:31,4586819,23.0
2021-02-28 18:25:32,4587838,23.0
2021-02-28 18:25:33,4588858,23.0
2021-02-28 18:25:34,4589877,23.0
2021-02-28 18:25:35,4590897,24.0
2021-02-28 18:25:36,4591920,23.0
2021-02-28 18:25:37,4592940,23.0
2021-02-28 18:25:38,4593959,23.0
2021-02-28 18:25:39,4594979,23.0
2021-02-28 18:25:40,4596002,24.0
2021-02-28 18:25:41,4597022,23.0
2021-02-28 18:25:42,4598041,23.0
2021-02-28 18:25:43,4599061,23.0
2021-02-28 18:25:44,4600080,24.0
2021-02-28 18:25:45,4601103,24.0
2021-02-28 18:25:46,4602123,23.0
2021-02-28 18:25:47,4603143,24.0
2021-02-28 18:25:48,4604162,23.0
2021-02-28 18:25:50,4605182,23.0
2021-02-28 18:25:51,4606205,24.0
2021-02-28 18:25:52,4607224,23.0
2021-02-28 18:25:53,4608244,23.0
2021-02-28 18:25:54,4609263,23.0
2021-02-28 18:25:55,4610283,24.0
2021-02-28 18:25:56,4611306,23.0
2021-02-28 18:25:57,4612325,24.0
2021-02-28 18:25:58,4613345,24.0
2021-02-28 18:25:59,4614365,23.0
2021-02-28 18:26:00,4615384,23.0
2021-02-28 18:26:01,4616407,22.0
2021-02-28 18:26:02,4617427,22.0
2021-02-28 18:26:03,4618446,23.0
2021-02-28 18:26:04,4619466,23.0
2021-02-28 18:26:05,4620485,23.0
2021-02-28 18:26:06,4621508,24.0
2021-02-28 18:26:07,4622528,24.0
2021-02-28 18:26:08,4623547,24.0
2021-02-28 18:26:09,4624567,23.0
2021-02-28 18:26:10,4625587,24.0
2021-02-28 18:26:11,4626610,24.0
2021-02-28 18:26:12,4627629,24.0
2021-02-28 18:26:13,4628649,24.0
2021-02-28 18:26:14,4629669,24.0
2021-02-28 18:26:15,4630689,23.0
2021-02-28 18:26:16,4631712,25.0
2021-02-28 18:26:17,4632731,24.0
2021-02-28 18:26:18,4633751,24.0
2021-02-28 18:26:19,4634771,24.0
2021-02-28 18:26:20,4635794,25.0
2021-02-28 18:26:21,4636814,24.0
2021-02-28 18:26:22,4637834,24.0
2021-02-28 18:26:23,4638853,25.0
2021-02-28 18:26:24,4639873,24.0
2021-02-28 18:26:25,4640896,25.0
2021-02-28 18:26:26,4641916,24.0
2021-02-28 18:26:27,4642936,25.0
2021-02-28 18:26:28,4643955,25.0
2021-02-28 18:26:29,4644975,24.0
2021-02-28 18:26:30,4645998,24.0
2021-02-28 18:26:31,4647018,23.0
2021-02-28 18:26:32,4648038,23.0
2021-02-28 18:26:33,4649058,23.0
2021-02-28 18:26:34,4650077,24.0
2021-02-28 18:26:35,4651100,24.0
2021-02-28 18:26:36,4652120,23.0
2021-02-28 18:26:37,4653140,24.0
2021-02-28 18:26:38,4654160,24.0
2021-02-28 18:26:40,4655179,24.0
2021-02-28 18:26:41,4656202,23.0
2021-02-28 18:26:42,4657222,24.0
2021-02-28 18:26:43,4658246,24.0
2021-02-28 18:26:44,4659266,23.0
2021-02-28 18:26:45,4660285,23.0
2021-02-28 18:26:46,4661308,24.0
2021-02-28 18:26:47,4662328,23.0
2021-02-28 18:26:48,4663347,23.0
2021-02-28 18:26:49,4664367,24.0
2021-02-28 18:26:50,4665387,24.0
2021-02-28 18:26:51,4666410,24.0
2021-02-28 18:26:52,4667429,23.0
2021-02-28 18:26:53,4668449,23.0
2021-02-28 18:26:54,4669469,24.0
2021-02-28 18:26:55,4670489,23.0
2021-02-28 18:26:56,4671512,23.0
2021-02-28 18:26:57,4672532,24.0
2021-02-28 18:26:58,4673552,23.0
2021-02-28 18:26:59,4674571,24.0
2021-02-28 18:27:00,4675595,23.0
2021-02-28 18:27:01,4676615,24.0
2021-02-28 18:27:02,4677634,23.0
2021-02-28 18:27:03,4678654,23.0
2021-02-28 18:27:04,4679674,23.0
2021-02-28 18:27:05,4680697,24.0
2021-02-28 18:27:06,4681717,24.0
2021-02-28 18:27:07,4682737,24.0
2021-02-28 18:27:08,4683757,24.0
2021-02-28 18:27:09,4684776,23.0
2021-02-28 18:27:10,4685800,22.0
2021-02-28 18:27:11,4686820,24.0
2021-02-28 18:27:12,4687839,24.0
2021-02-28 18:27:13,4688859,23.0
2021-02-28 18:27:14,4689879,24.0
2021-02-28 18:27:15,4690902,24.0
2021-02-28 18:27:16,4691922,24.0
2021-02-28 18:27:17,4692942,24.0
2021-02-28 18:27:18,4693961,23.0
2021-02-28 18:27:19,4694981,23.0
2021-02-28 18:27:20,4696004,24.0
2021-02-28 18:27:21,4697024,23.0
2021-02-28 18:27:22,4698044,23.0
2021-02-28 18:27:23,4699063,23.0
2021-02-28 18:27:24,4700083,23.0
2021-02-28 18:27:25,4701106,24.0
2021-02-28 18:27:26,4702126,23.0
2021-02-28 18:27:27,4703146,23.0
2021-02-28 18:27:29,4704166,23.0
2021-02-28 18:27:30,4705185,24.0
2021-02-28 18:27:31,4706209,23.0
2021-02-28 18:27:32,4707228,23.0
2021-02-28 18:27:33,4708248,23.0
2021-02-28 18:27:34,4709268,24.0
2021-02-28 18:27:35,4710288,23.0
2021-02-28 18:27:36,4711311,23.0
2021-02-28 18:27:37,4712331,23.0
2021-02-28 18:27:38,4713351,23.0
2021-02-28 18:27:39,4714371,22.0
2021-02-28 18:27:40,4715391,22.0
2021-02-28 18:27:41,4716414,23.0
2021-02-28 18:27:42,4717434,22.0
2021-02-28 18:27:43,4718454,23.0
2021-02-28 18:27:44,4719474,23.0
2021-02-28 18:27:45,4720498,22.0
2021-02-28 18:27:46,4721517,23.0
2021-02-28 18:27:47,4722537,22.0
2021-02-28 18:27:48,4723557,23.0
2021-02-28 18:27:49,4724577,23.0
2021-02-28 18:27:50,4725600,22.0
2021-02-28 18:27:51,4726620,23.0
2021-02-28 18:27:52,4727640,23.0
2021-02-28 18:27:53,4728660,22.0
2021-02-28 18:27:54,4729680,22.0
2021-02-28 18:27:55,4730703,24.0
2021-02-28 18:27:56,4731723,22.0
2021-02-28 18:27:57,4732743,22.0
2021-02-28 18:27:58,4733763,23.0
2021-02-28 18:27:59,4734783,23.0
2021-02-28 18:28:00,4735806,23.0
2021-02-28 18:28:01,4736826,23.0
2021-02-28 18:28:02,4737846,23.0
2021-02-28 18:28:03,4738865,22.0
2021-02-28 18:28:04,4739885,23.0
2021-02-28 18:28:05,4740908,23.0
2021-02-28 18:28:06,4741928,24.0
2021-02-28 18:28:07,4742947,23.0
2021-02-28 18:28:08,4743966,23.0
2021-02-28 18:28:09,4744986,24.0
2021-02-28 18:28:10,4746008,23.0
2021-02-28 18:28:11,4747028,23.0
2021-02-28 18:28:12,4748048,23.0
2021-02-28 18:28:13,4749067,23.0
2021-02-28 18:28:14,4750086,23.0
2021-02-28 18:28:15,4751109,22.0
2021-02-28 18:28:16,4752129,23.0
